age,gender,physical_activity_level,diet_type,bmi,caffeine_intake_mg,water_intake_liters,screen_time_hours,daily_steps,calories_burned,resting_heart_rate,deep_sleep_hours,sleep_quality_score,daily_stress_level,sleep_deviation
28,Male,High,Average,20.9,191.0,3.1,6.4,14229,1589,50.0,1.2,3.0,Low,1.9000000000000004
56,Female,Medium,Average,22.7,271.0,2.2,5.7,7742,1200,63.0,1.6,4.8,Low,1.0999999999999996
45,Female,Medium,Average,22.5,80.0,2.4,4.5,9844,1440,54.0,1.0,4.4,Low,1.7000000000000002
22,Female,Low,Average,28.4,220.0,1.6,9.3,2196,1084,81.0,1.0,1.2,Medium,3.2
34,Male,Medium,Average,21.5,252.0,2.1,7.2,9656,1833,59.0,1.2,3.2,Low,1.5
37,Male,Medium,Average,18.0,56.0,2.7,11.2,6962,1295,59.0,1.2,2.9,Medium,1.5999999999999996
58,Female,Medium,Unhealthy,17.5,275.0,1.2,3.8,6980,1080,54.0,2.0,4.6,Low,1.5999999999999996
29,Male,Low,Unhealthy,30.4,80.0,2.0,8.4,3597,1471,77.0,1.8,4.1,Medium,0.5999999999999996
23,Male,High,Average,25.1,21.0,3.9,9.1,15841,1852,50.0,1.3,4.3,Low,0.20000000000000018
34,Male,Low,Average,27.0,78.0,2.8,9.1,4948,1326,68.0,2.0,3.2,High,1.2999999999999998
68,Male,High,Average,27.1,220.0,1.0,5.7,12952,1566,61.0,2.2,4.7,Low,0.9000000000000004
36,Female,Medium,Average,25.2,188.0,2.7,6.5,8465,1751,65.0,1.3,3.1,Low,2.0
43,Male,Medium,Unhealthy,24.7,409.0,2.2,7.4,7032,1495,74.0,1.5,3.6,High,1.5999999999999996
65,Male,Low,Healthy,29.2,144.0,2.7,4.5,3970,1272,77.0,1.7,4.5,Low,0.20000000000000018
61,Female,Medium,Average,25.6,66.0,3.8,9.6,8947,1472,66.0,2.3,3.8,Low,1.2999999999999998
61,Other,High,Healthy,30.6,298.0,3.1,2.0,11129,2236,75.0,2.5,5.5,Low,0.20000000000000018
69,Male,Low,Healthy,27.5,52.0,2.3,4.1,4660,1416,70.0,1.6,5.7,Low,0.2999999999999998
23,Female,Medium,Healthy,23.0,83.0,3.2,9.7,5022,1203,69.0,1.7,4.5,Low,1.7000000000000002
55,Female,Low,Average,29.9,285.0,3.4,5.7,2962,1718,83.0,2.1,4.9,Low,0.9000000000000004
28,Female,Medium,Average,23.4,340.0,2.4,7.2,7111,1322,69.0,2.2,4.3,Medium,1.0
50,Male,Low,Average,21.8,337.0,2.7,7.7,2566,1165,73.0,2.8,4.7,Medium,0.1999999999999993
41,Female,Medium,Healthy,26.3,482.0,2.3,3.9,9878,1771,72.0,1.7,5.3,Low,1.2000000000000002
32,Female,Medium,Average,26.2,149.0,1.3,10.5,6424,1525,72.0,1.8,3.8,Low,2.0
44,Female,Low,Average,32.6,366.0,2.8,10.9,2268,1531,84.0,1.6,3.7,Medium,1.7999999999999998
28,Female,Medium,Healthy,28.7,185.0,2.8,9.1,7973,1774,73.0,1.9,3.9,Low,2.0999999999999996
68,Male,Medium,Average,25.1,136.0,2.1,7.6,10660,1896,58.0,0.9,2.8,Low,2.2
67,Male,Medium,Healthy,19.4,86.0,3.0,9.3,12308,1229,51.0,1.7,3.2,Low,2.0
34,Female,Medium,Average,23.0,159.0,3.2,8.8,6650,1274,66.0,1.3,3.6,Low,1.2000000000000002
68,Female,High,Average,27.8,249.0,3.6,4.2,7175,1268,65.0,1.4,4.8,Low,1.7999999999999998
31,Female,Medium,Average,20.3,437.0,1.7,4.7,5025,1318,69.0,2.2,5.3,Low,1.0999999999999996
44,Male,Low,Unhealthy,33.6,309.0,3.0,8.6,1326,1413,90.0,2.0,3.8,Medium,1.5
35,Male,Medium,Healthy,25.1,84.0,3.6,5.3,8833,1708,63.0,1.5,3.9,Low,1.7999999999999998
45,Female,Medium,Average,25.2,43.0,2.2,4.4,8195,1701,61.0,1.1,5.2,Low,0.7999999999999998
68,Male,High,Average,22.3,285.0,3.6,10.2,14651,1883,57.0,1.5,2.8,Medium,1.4000000000000004
64,Female,High,Healthy,27.0,335.0,1.9,7.2,17377,2118,55.0,1.7,3.5,Low,0.2999999999999998
64,Male,Medium,Average,20.4,384.0,2.6,6.8,11257,1168,60.0,1.1,2.9,Medium,2.0999999999999996
24,Female,Medium,Average,30.3,270.0,1.0,5.9,9470,1932,72.0,1.4,3.4,Low,1.4000000000000004
62,Female,Medium,Average,28.9,328.0,1.3,6.1,5051,1753,79.0,1.5,3.4,Low,1.5999999999999996
52,Male,Low,Average,19.4,0.0,3.6,4.7,3237,1213,61.0,1.7,4.2,Low,2.0999999999999996
65,Female,Medium,Average,25.8,241.0,1.9,4.0,10769,1635,67.0,1.2,3.3,Low,3.5
26,Male,Medium,Healthy,29.8,335.0,1.9,11.4,6900,1744,74.0,1.5,3.5,Medium,2.2
25,Female,Medium,Healthy,27.4,276.0,2.8,10.5,10211,1758,70.0,1.6,3.4,Low,3.0
69,Male,Medium,Average,21.0,187.0,1.9,6.7,8246,1126,60.0,2.0,3.8,Medium,2.0
62,Male,Medium,Healthy,22.4,591.0,3.5,3.7,9566,1309,63.0,1.4,4.3,Medium,1.7000000000000002
34,Male,Medium,Unhealthy,23.2,489.0,4.0,2.7,6256,1395,70.0,2.5,5.6,Low,0.2999999999999998
34,Male,Medium,Unhealthy,22.6,201.0,0.7,5.9,9526,1343,65.0,2.1,4.1,Low,1.2000000000000002
66,Female,Medium,Average,31.1,171.0,2.9,2.0,6721,1531,79.0,1.4,5.1,Low,0.7999999999999998
50,Male,Medium,Unhealthy,17.5,305.0,0.9,5.9,8461,909,53.0,1.0,3.6,Medium,1.7000000000000002
49,Female,Low,Average,27.6,191.0,1.4,2.0,3956,1677,73.0,2.5,5.8,Low,0.40000000000000036
25,Other,Low,Healthy,19.8,390.0,2.9,6.8,5788,1292,62.0,2.9,5.2,Medium,0.5
36,Male,Low,Average,21.2,9.0,1.7,7.5,5248,1299,63.0,2.0,5.2,Low,0.40000000000000036
55,Female,Low,Average,17.5,163.0,2.7,6.5,1351,863,65.0,1.3,3.0,Medium,2.0
20,Male,Medium,Healthy,22.8,302.0,2.5,12.4,6379,1278,69.0,1.8,2.7,Medium,1.7000000000000002
22,Male,Medium,Average,31.0,350.0,1.2,6.5,6728,1415,81.0,1.0,4.4,Medium,2.0
30,Male,Low,Healthy,26.1,0.0,3.0,11.3,5037,1625,73.0,2.3,3.9,Medium,0.5
64,Female,High,Average,20.2,56.0,2.7,7.7,12513,1429,56.0,1.4,4.2,Low,0.5
63,Male,Medium,Average,29.1,0.0,2.5,12.0,5821,1812,76.0,1.2,3.1,Medium,1.0
48,Female,Medium,Average,29.9,69.0,2.0,2.6,5270,1518,77.0,2.7,5.3,Low,0.3000000000000007
33,Female,Low,Healthy,25.4,8.0,2.8,4.3,5091,1803,67.0,2.4,5.2,Low,1.0999999999999996
67,Female,Low,Healthy,33.1,280.0,1.5,6.3,1000,1732,83.0,1.6,3.7,Medium,1.7000000000000002
49,Male,Medium,Average,28.3,234.0,1.7,11.0,10110,1795,66.0,1.3,2.2,High,3.3
39,Female,High,Unhealthy,27.7,176.0,2.8,6.4,10139,1586,62.0,2.1,3.7,Low,1.9000000000000004
46,Female,Low,Average,21.8,203.0,3.3,5.3,3328,1256,71.0,1.3,4.3,Medium,1.2999999999999998
39,Female,Medium,Average,27.5,379.0,2.1,8.5,5662,1724,83.0,1.3,4.1,Medium,1.2000000000000002
60,Female,High,Average,25.9,43.0,2.9,9.3,11242,1296,57.0,2.1,4.4,Low,0.7000000000000002
20,Female,Medium,Average,27.1,0.0,2.7,5.1,7553,1630,61.0,2.3,4.7,Low,0.5999999999999996
27,Male,Medium,Average,22.3,306.0,2.8,5.3,7726,1400,63.0,2.0,4.6,Low,2.2
59,Male,Medium,Healthy,25.5,141.0,1.9,11.2,4907,1561,76.0,2.1,4.0,Medium,1.2999999999999998
38,Male,High,Healthy,21.7,47.0,2.4,10.1,12783,1260,56.0,1.9,4.9,Low,0.40000000000000036
33,Male,Medium,Healthy,17.5,283.0,2.5,10.8,8206,1363,62.0,1.4,2.2,Medium,3.3
29,Male,High,Average,29.0,0.0,3.7,9.4,15403,2213,52.0,2.3,4.7,Medium,1.0999999999999996
19,Male,Medium,Healthy,19.0,71.0,1.6,4.9,3915,1261,66.0,2.2,5.6,Low,0.0
58,Male,High,Average,25.4,0.0,1.4,6.9,12563,1640,56.0,1.3,4.5,Low,0.0
41,Other,High,Average,26.3,238.0,4.9,4.3,7839,1853,72.0,2.6,6.2,Low,1.3000000000000007
52,Male,Medium,Average,26.3,436.0,2.7,9.4,6983,1431,71.0,1.2,4.1,Medium,2.2
47,Female,Medium,Average,23.9,114.0,2.9,5.6,7139,1057,65.0,1.9,4.2,Low,0.5999999999999996
47,Female,Medium,Average,26.1,81.0,3.0,2.7,9258,1737,62.0,1.1,4.3,Low,1.7000000000000002
64,Female,Medium,Unhealthy,26.9,467.0,3.1,7.3,9946,1730,73.0,2.0,4.7,Medium,0.2999999999999998
52,Female,High,Unhealthy,27.9,294.0,3.2,9.8,10934,2076,74.0,2.1,4.8,Low,0.5999999999999996
36,Male,Low,Average,31.9,557.0,3.1,3.6,4441,1565,83.0,1.1,2.8,Medium,2.0
67,Male,Medium,Unhealthy,25.9,224.0,3.4,6.7,9310,1598,65.0,1.1,3.4,Low,1.5999999999999996
25,Male,Medium,Healthy,25.3,233.0,2.6,5.6,6505,1438,73.0,1.7,5.0,Low,0.2999999999999998
43,Male,Medium,Average,21.4,416.0,3.4,9.5,9546,1612,63.0,1.8,4.1,Low,0.5999999999999996
66,Female,Medium,Average,26.7,177.0,4.0,2.0,8271,1448,65.0,1.9,5.1,Low,1.0
57,Female,Low,Average,27.7,237.0,2.7,9.8,3589,1783,77.0,1.3,3.3,Medium,0.9000000000000004
24,Male,Medium,Average,24.2,0.0,2.9,5.2,8283,1394,60.0,1.6,4.5,Low,1.2999999999999998
47,Male,High,Average,27.2,460.0,2.0,6.6,9259,1641,78.0,2.5,5.4,Low,0.5999999999999996
24,Male,High,Unhealthy,23.8,258.0,2.4,9.1,14421,1775,58.0,1.7,4.8,Low,0.9000000000000004
20,Male,Low,Healthy,27.7,183.0,2.8,10.7,2731,1291,79.0,1.0,2.4,Medium,2.8
18,Female,Medium,Average,28.7,336.0,2.2,7.1,8057,1835,71.0,2.0,4.0,Low,1.7999999999999998
53,Male,High,Average,28.6,22.0,2.6,5.2,12782,1993,60.0,2.0,5.5,Low,0.5999999999999996
42,Female,Medium,Average,25.5,117.0,2.8,5.7,8576,1494,64.0,2.1,4.4,Low,0.40000000000000036
54,Male,Medium,Average,20.8,283.0,3.7,9.9,10383,1512,62.0,1.8,3.0,Medium,2.5999999999999996
18,Male,Low,Healthy,22.6,206.0,1.8,4.8,4190,1360,71.0,1.7,3.7,Low,1.7000000000000002
32,Female,Medium,Unhealthy,27.4,266.0,2.8,7.8,10000,1884,66.0,1.7,3.6,Low,2.7
54,Female,Medium,Unhealthy,34.8,237.0,2.0,7.0,5954,2198,82.0,1.7,3.4,Medium,1.9000000000000004
30,Other,Medium,Average,23.6,294.0,3.1,8.9,10867,1698,65.0,2.1,4.0,Medium,1.4000000000000004
25,Male,Medium,Healthy,22.8,391.0,3.8,5.9,5493,1139,77.0,1.8,3.6,Low,2.7
22,Male,High,Average,21.1,127.0,2.2,5.7,13175,1275,50.0,2.0,5.7,Low,0.20000000000000018
26,Female,Medium,Average,22.3,208.0,2.6,5.7,7111,1288,64.0,1.7,4.4,Low,1.9000000000000004
18,Female,Medium,Average,17.5,109.0,3.1,3.6,4836,1133,58.0,1.4,5.0,Low,0.5999999999999996
52,Male,High,Average,17.5,234.0,0.5,7.5,3217,498,65.0,1.5,3.4,Low,1.7000000000000002
19,Other,High,Average,23.9,310.0,2.0,3.3,9946,1619,60.0,2.4,5.0,Low,0.40000000000000036
57,Male,Medium,Healthy,20.3,335.0,3.0,6.0,6680,1507,72.0,1.3,3.3,Low,3.5999999999999996
26,Female,Medium,Healthy,30.5,110.0,3.1,5.5,9426,2190,63.0,2.1,4.2,Low,1.2000000000000002
51,Male,Low,Average,25.8,255.0,3.3,6.7,4485,1365,75.0,2.4,4.8,Low,0.2999999999999998
63,Female,Medium,Average,21.1,236.0,2.3,6.7,12330,1432,56.0,1.9,2.7,Medium,1.2999999999999998
31,Male,Medium,Healthy,22.6,208.0,3.0,9.2,4415,1404,67.0,2.4,3.9,Medium,1.0
21,Other,Low,Average,21.9,280.0,3.7,7.0,3898,1412,68.0,2.7,5.7,Medium,0.3000000000000007
47,Male,High,Healthy,24.8,8.0,3.3,8.5,20106,2268,50.0,1.6,4.5,Low,0.09999999999999964
48,Female,Medium,Average,25.7,0.0,1.9,3.5,6985,1683,62.0,1.8,5.6,Low,0.1999999999999993
55,Male,Medium,Average,32.6,378.0,2.4,4.3,6344,1638,84.0,1.4,5.1,Low,0.20000000000000018
28,Female,Medium,Average,17.5,180.0,2.5,3.6,9634,982,57.0,1.8,4.5,Low,0.40000000000000036
52,Female,Low,Average,24.9,262.0,1.8,6.0,3164,1663,75.0,1.4,2.8,Medium,1.7000000000000002
25,Male,High,Healthy,23.7,69.0,3.4,7.1,17777,1863,50.0,1.7,3.6,Low,2.4000000000000004
20,Male,Medium,Healthy,28.8,389.0,2.0,11.2,9662,1632,69.0,1.7,2.8,Medium,2.4000000000000004
31,Female,Medium,Average,26.4,252.0,2.4,4.9,7619,1398,71.0,1.8,4.4,Low,0.5
30,Male,Medium,Healthy,27.4,173.0,3.4,9.1,9961,1659,67.0,1.6,3.2,Low,1.5999999999999996
62,Female,Medium,Unhealthy,26.4,242.0,2.1,4.9,7528,1939,70.0,2.2,5.3,Medium,1.0999999999999996
49,Male,Medium,Average,21.3,0.0,2.2,7.1,8265,1346,59.0,1.8,3.8,Low,0.9000000000000004
51,Female,Low,Average,29.8,255.0,2.8,6.6,4877,1829,80.0,2.2,4.5,Medium,1.5999999999999996
62,Male,Low,Average,28.2,423.0,2.2,4.7,3415,1616,82.0,2.3,5.3,Medium,0.7999999999999998
36,Male,Medium,Unhealthy,28.7,247.0,3.7,4.9,11020,1864,68.0,1.8,5.3,Medium,0.5
55,Male,Medium,Average,30.1,227.0,1.8,11.0,8139,1435,68.0,2.1,2.9,Medium,1.7000000000000002
33,Male,Medium,Average,26.7,152.0,0.7,5.7,8579,1845,67.0,2.4,4.9,Low,0.2999999999999998
19,Male,Low,Average,30.9,362.0,3.2,9.5,2025,1477,85.0,2.2,5.1,Medium,1.7000000000000002
57,Female,Low,Average,26.5,384.0,2.2,8.7,3033,1115,77.0,1.2,4.7,Medium,1.5
51,Female,Medium,Average,25.0,253.0,2.8,7.0,9737,1757,65.0,2.1,4.5,Medium,1.5999999999999996
33,Male,Medium,Average,22.9,260.0,1.9,8.2,5878,923,62.0,1.1,3.0,Medium,1.5
55,Female,Low,Healthy,31.5,84.0,3.4,6.0,2760,1580,79.0,1.3,3.5,Medium,0.40000000000000036
19,Male,Medium,Healthy,26.2,371.0,3.2,3.2,5540,1604,77.0,1.5,4.9,Low,1.4000000000000004
19,Female,Medium,Healthy,25.4,284.0,4.1,5.2,8987,1660,66.0,2.2,4.5,Low,1.0999999999999996
43,Male,High,Average,26.6,380.0,2.1,9.9,18239,1956,56.0,1.9,3.4,Medium,0.40000000000000036
30,Male,Low,Unhealthy,36.9,32.0,2.6,6.9,3763,1978,84.0,1.3,4.8,Low,0.09999999999999964
64,Male,Medium,Average,20.5,41.0,2.7,5.9,8116,1538,58.0,1.3,5.3,Low,1.5
48,Female,High,Unhealthy,21.6,508.0,2.2,3.3,14397,1743,63.0,2.0,6.1,Low,1.0999999999999996
51,Male,Medium,Average,19.5,372.0,2.8,10.1,7061,1386,66.0,2.2,3.7,Medium,1.2999999999999998
56,Female,Medium,Average,24.1,77.0,2.9,6.5,5557,1339,68.0,1.3,4.2,Low,1.2000000000000002
20,Male,Medium,Average,26.0,330.0,2.9,9.7,10119,1450,68.0,1.4,2.3,Medium,3.2
25,Female,Low,Average,23.1,130.0,2.2,8.7,4231,1372,72.0,2.4,4.3,Medium,0.5
40,Female,Medium,Average,22.8,0.0,2.3,9.0,6903,1576,63.0,1.9,4.4,Low,0.5999999999999996
31,Male,High,Average,25.6,0.0,2.0,11.1,23015,2065,50.0,1.8,2.7,Low,1.4000000000000004
44,Female,Medium,Average,23.0,196.0,1.9,7.3,7994,1516,67.0,1.8,4.3,Low,1.0999999999999996
46,Female,Medium,Average,26.2,434.0,2.4,6.7,4575,1492,75.0,1.6,3.4,Low,2.7
56,Female,Medium,Average,29.5,428.0,3.7,10.9,9309,1514,76.0,1.2,2.3,Medium,3.0999999999999996
56,Female,Medium,Unhealthy,27.7,389.0,4.1,9.1,4316,1526,76.0,2.1,3.5,Low,1.9000000000000004
18,Female,Medium,Unhealthy,28.5,324.0,3.6,5.2,8932,1817,67.0,2.2,5.4,Medium,1.2999999999999998
34,Female,Low,Average,29.3,247.0,2.1,9.6,4659,1558,77.0,2.3,3.9,High,0.2999999999999998
58,Male,Medium,Healthy,26.1,372.0,2.8,10.8,10759,1953,72.0,1.3,2.8,Low,1.9000000000000004
47,Female,Medium,Healthy,24.4,0.0,0.9,2.0,5995,1210,62.0,2.0,5.4,Low,0.5999999999999996
30,Male,High,Healthy,21.9,348.0,2.4,3.9,13119,2050,55.0,1.2,5.0,Low,1.2000000000000002
38,Male,Medium,Healthy,23.4,31.0,2.2,5.0,7861,1483,59.0,1.7,4.1,Low,0.40000000000000036
36,Female,Medium,Average,22.9,63.0,4.0,8.8,9731,1495,53.0,1.3,3.0,Low,3.0999999999999996
36,Male,Low,Healthy,27.9,304.0,2.7,9.0,4651,1764,81.0,1.4,3.4,Medium,1.4000000000000004
42,Male,Low,Average,26.4,339.0,2.5,8.3,4778,1211,81.0,1.3,5.3,Medium,0.09999999999999964
39,Female,Medium,Healthy,27.8,108.0,2.4,9.2,10437,2262,64.0,1.6,4.4,Medium,0.40000000000000036
48,Female,Medium,Average,20.4,296.0,2.3,4.2,7555,1185,61.0,2.9,5.8,Low,0.6999999999999993
34,Female,Medium,Healthy,30.7,284.0,2.9,4.0,10925,2149,69.0,1.8,3.8,Low,1.5
40,Female,Medium,Unhealthy,23.3,153.0,2.0,10.1,7823,1478,61.0,1.3,3.5,Medium,1.0
49,Female,High,Average,20.6,223.0,2.9,7.3,16686,1493,50.0,2.2,4.4,Low,0.7999999999999998
27,Male,Medium,Unhealthy,34.9,157.0,2.6,5.3,9190,2218,81.0,1.9,4.5,Low,0.9000000000000004
53,Female,Medium,Healthy,23.4,162.0,2.2,4.4,10316,2192,58.0,1.9,5.9,Low,0.09999999999999964
25,Male,Medium,Unhealthy,23.7,222.0,2.4,3.8,5835,1495,66.0,1.4,4.5,Low,1.5999999999999996
69,Female,High,Average,24.2,172.0,3.5,9.0,16833,1756,54.0,1.3,3.7,Medium,0.9000000000000004
37,Female,Medium,Average,24.4,318.0,2.6,9.8,8357,1183,67.0,1.0,2.9,Medium,1.9000000000000004
49,Male,Medium,Healthy,21.9,420.0,2.0,8.4,12076,1429,61.0,1.4,3.7,Medium,0.7000000000000002
67,Female,Medium,Healthy,25.6,162.0,3.1,5.8,7472,1630,66.0,1.6,3.6,Low,1.7000000000000002
31,Female,Medium,Unhealthy,29.3,71.0,1.9,8.6,8586,1733,69.0,1.1,3.6,Medium,1.4000000000000004
67,Male,Low,Average,26.3,496.0,2.3,8.5,3765,1618,82.0,2.1,3.6,Medium,2.0
45,Other,High,Healthy,20.6,217.0,2.7,2.0,15988,1742,50.0,1.8,4.8,Low,1.5999999999999996
63,Female,Low,Average,23.6,0.0,1.9,6.1,1000,970,69.0,1.6,4.6,Medium,0.9000000000000004
69,Male,Medium,Healthy,22.8,479.0,1.1,7.7,5179,1265,77.0,1.5,2.8,Medium,1.7000000000000002
41,Female,Medium,Healthy,25.2,368.0,2.9,9.8,9337,1460,68.0,2.6,3.8,Low,0.5
39,Female,Medium,Average,24.4,415.0,1.8,7.4,3993,1465,73.0,1.1,3.2,Medium,1.7000000000000002
47,Female,Medium,Average,24.6,596.0,3.1,6.8,6731,1378,74.0,1.4,3.0,Medium,2.3
21,Female,Medium,Unhealthy,32.1,44.0,2.8,7.7,7214,1565,69.0,1.3,3.3,Medium,1.2999999999999998
40,Female,Medium,Average,27.3,126.0,1.8,5.5,9863,1824,66.0,1.6,4.0,Low,0.9000000000000004
25,Female,High,Average,32.8,121.0,2.2,2.0,17769,2414,61.0,1.7,5.8,Low,0.3000000000000007
29,Male,Medium,Average,17.5,126.0,2.4,8.2,7761,1330,59.0,2.3,4.6,Low,1.4000000000000004
48,Other,Medium,Healthy,28.3,21.0,1.5,5.0,8227,1956,68.0,1.7,5.3,Low,0.40000000000000036
31,Female,Medium,Average,18.6,68.0,1.8,6.4,5036,1199,59.0,2.3,4.8,Low,1.2000000000000002
51,Female,Medium,Average,26.8,155.0,2.2,8.0,10506,1787,70.0,1.6,2.9,Low,1.7000000000000002
35,Female,Low,Average,18.1,371.0,2.8,13.8,4556,1114,67.0,1.8,2.8,High,1.2000000000000002
51,Female,Low,Unhealthy,23.1,113.0,2.6,6.8,5275,1188,67.0,1.2,4.3,Medium,0.9000000000000004
28,Female,Medium,Average,23.5,321.0,1.5,8.8,7108,1319,71.0,2.1,4.6,Medium,2.0
58,Female,Medium,Healthy,21.9,1.0,3.6,6.5,6442,1306,59.0,1.9,3.7,Low,0.5
29,Male,Medium,Average,23.6,0.0,1.9,7.9,6861,1674,62.0,2.6,5.4,Low,0.0
66,Female,Medium,Healthy,29.1,180.0,2.9,6.9,7779,1819,69.0,1.9,3.6,Low,1.5
32,Female,Medium,Healthy,22.1,108.0,1.7,5.9,7148,1242,59.0,1.9,3.8,Low,0.5
48,Female,Medium,Healthy,27.2,67.0,4.5,6.5,9811,1623,65.0,2.2,5.1,Low,0.40000000000000036
66,Female,High,Average,21.1,50.0,3.6,10.1,21998,1502,50.0,1.3,3.1,Medium,0.5
46,Female,Low,Healthy,24.2,93.0,1.9,7.7,4873,1494,63.0,1.1,3.0,Medium,1.0
43,Male,Medium,Average,26.3,51.0,2.6,4.0,4105,1437,73.0,2.0,6.9,Low,0.9000000000000004
35,Male,Medium,Healthy,21.0,65.0,1.7,5.9,8310,1419,54.0,1.3,3.3,Low,1.0
49,Male,Low,Average,19.8,0.0,2.2,4.8,2218,1684,63.0,2.4,4.5,Low,0.5999999999999996
39,Male,Medium,Average,27.0,0.0,2.8,9.3,7184,1547,67.0,1.4,3.5,Low,1.2999999999999998
55,Other,Medium,Healthy,29.5,0.0,3.2,5.1,7928,1835,70.0,2.2,4.7,Low,0.20000000000000018
40,Male,Medium,Average,23.2,190.0,1.9,9.4,5929,1363,69.0,1.2,4.0,Medium,0.5
41,Female,Medium,Average,25.6,428.0,3.3,7.4,9043,1447,67.0,1.6,2.9,Medium,2.5999999999999996
67,Female,Low,Average,25.2,173.0,3.6,8.4,1009,1080,78.0,1.1,4.7,Medium,0.9000000000000004
58,Female,Medium,Unhealthy,17.5,246.0,3.3,9.1,6195,906,53.0,2.7,4.7,Low,0.09999999999999964
23,Female,Low,Healthy,20.7,296.0,1.5,3.9,4418,1258,74.0,1.4,4.5,Low,0.7000000000000002
22,Male,Low,Average,21.6,12.0,2.3,5.8,1982,1096,66.0,1.0,3.2,Medium,2.5
46,Female,Medium,Average,25.7,245.0,2.2,9.5,10754,1625,62.0,2.3,4.5,Low,1.0999999999999996
45,Female,High,Average,27.5,0.0,4.0,11.3,12215,1894,61.0,1.5,3.5,Medium,0.9000000000000004
28,Female,Low,Healthy,26.0,394.0,2.5,5.9,3075,1441,78.0,1.2,4.0,Medium,2.2
18,Male,Low,Healthy,19.8,359.0,2.3,6.8,4648,1182,66.0,1.2,2.1,Low,3.5
60,Male,Low,Unhealthy,30.8,0.0,2.0,4.0,4316,1647,83.0,2.7,6.2,Low,1.0999999999999996
36,Female,Medium,Average,30.1,68.0,2.3,6.8,5236,1860,66.0,2.4,6.1,Low,1.3000000000000007
26,Male,Medium,Unhealthy,20.0,215.0,1.9,9.8,10215,1007,56.0,1.1,2.8,Medium,2.3
44,Male,Medium,Unhealthy,26.3,326.0,2.6,2.5,9617,1546,69.0,2.4,5.2,Low,0.7000000000000002
51,Female,Medium,Average,22.6,428.0,2.5,7.0,10564,1392,61.0,1.6,3.7,Medium,1.9000000000000004
61,Male,Medium,Healthy,25.6,104.0,2.1,8.8,9091,1772,61.0,2.6,4.8,Low,0.2999999999999998
53,Female,Low,Average,33.5,192.0,2.6,6.5,1191,1527,79.0,1.2,4.2,Medium,1.2999999999999998
32,Female,Low,Average,26.2,284.0,2.3,5.0,3415,1606,77.0,1.6,4.0,Low,1.7000000000000002
68,Male,Low,Unhealthy,23.6,246.0,2.1,5.1,3184,1455,73.0,1.5,4.8,Low,0.2999999999999998
30,Female,High,Healthy,25.7,238.0,0.7,2.4,11856,1945,62.0,1.9,5.4,Low,0.3000000000000007
36,Male,Medium,Healthy,30.4,499.0,3.2,7.8,9018,1904,76.0,1.0,2.3,Medium,1.9000000000000004
66,Male,Medium,Average,24.8,237.0,1.0,7.6,9600,1680,64.0,2.6,5.6,Medium,0.20000000000000018
23,Female,Medium,Unhealthy,21.5,52.0,1.1,5.6,7067,1305,61.0,2.2,5.2,Low,1.7000000000000002
65,Male,Low,Unhealthy,18.5,74.0,3.2,4.8,4410,1036,60.0,1.5,4.2,Medium,1.5999999999999996
68,Male,Medium,Healthy,26.0,302.0,0.8,7.2,6660,1705,73.0,1.4,3.9,Low,0.5
54,Male,Medium,Average,22.4,0.0,3.6,4.0,7211,1049,56.0,1.5,6.2,Low,0.9000000000000004
34,Female,High,Unhealthy,29.1,0.0,2.0,2.1,18259,1923,54.0,1.4,4.0,Low,1.5999999999999996
40,Male,Medium,Average,23.3,203.0,3.5,2.7,4848,1732,76.0,1.3,4.1,Low,1.2000000000000002
43,Male,Medium,Average,24.5,292.0,1.8,3.4,8490,1541,73.0,1.6,4.1,Low,0.09999999999999964
46,Female,Low,Average,24.9,98.0,1.2,4.0,1000,1313,76.0,1.9,4.7,High,1.7000000000000002
44,Female,Low,Average,25.9,31.0,1.5,7.2,2214,1480,77.0,1.8,4.4,Low,1.0999999999999996
42,Other,High,Unhealthy,29.6,446.0,2.8,6.6,11370,2209,71.0,2.3,4.7,Low,0.09999999999999964
27,Male,Medium,Unhealthy,20.4,274.0,3.0,7.9,5505,1530,70.0,1.4,2.8,Medium,1.2000000000000002
64,Female,Low,Unhealthy,27.0,350.0,3.2,8.0,4301,1218,75.0,2.2,4.8,Medium,0.5
40,Male,Medium,Average,25.7,374.0,2.3,7.8,10799,1950,65.0,2.3,4.9,Low,0.20000000000000018
38,Male,Medium,Unhealthy,28.5,144.0,1.8,4.4,5941,1157,71.0,1.4,5.0,Low,0.40000000000000036
60,Other,Low,Healthy,25.2,174.0,2.6,3.7,5092,1155,76.0,1.9,4.7,Low,2.0
30,Female,Low,Unhealthy,26.9,262.0,2.4,5.6,5812,1201,75.0,1.2,4.2,Low,1.5
54,Female,Medium,Average,27.9,363.0,4.1,9.8,8241,1845,78.0,1.3,3.2,Medium,2.5
50,Female,Low,Unhealthy,23.0,480.0,3.5,12.9,5062,1315,71.0,0.8,2.7,High,2.5999999999999996
41,Female,Medium,Average,26.2,322.0,2.5,8.4,8920,1536,66.0,2.5,4.7,Medium,0.7000000000000002
61,Female,High,Healthy,24.0,323.0,2.7,7.9,15375,1796,65.0,2.6,5.2,Low,0.2999999999999998
28,Male,High,Healthy,24.5,488.0,3.7,9.7,11790,2047,61.0,2.2,3.6,Low,1.5999999999999996
